onset,duration,weight,trial_type
3.11,3.50,1,cue-hard
8.23,1.93,1,level4
17.29,3.50,1,cue-easy
22.38,2.17,1,level2
31.44,3.50,1,cue-easy
36.53,1.78,1,level2
45.58,3.50,1,cue-easy
50.66,4.12,1,level3
59.73,3.50,1,cue-hard
64.81,3.05,1,level5
73.88,3.50,1,cue-easy
78.96,0.75,1,level1
88.03,3.50,1,cue-easy
93.11,1.72,1,level3
102.18,3.50,1,cue-easy
107.24,2.73,1,level3
116.31,3.50,1,cue-easy
121.38,1.13,1,error
130.45,3.50,1,cue-hard
135.51,3.19,1,level6
144.58,3.50,1,cue-hard
149.66,4.78,1,error
158.73,3.50,1,cue-hard
163.80,2.17,1,level5
172.86,3.50,1,cue-easy
177.93,2.95,1,level2
187.00,3.50,1,cue-easy
192.08,0.77,1,level1
201.15,3.50,1,cue-easy
206.23,0.67,1,level1
215.30,3.50,1,cue-hard
220.38,1.79,1,error
229.45,3.50,1,cue-hard
234.53,3.88,1,level4
243.60,3.50,1,cue-hard
248.68,1.63,1,level5
257.75,3.50,1,cue-hard
262.82,3.50,1,error
271.88,3.50,1,cue-easy
276.97,1.22,1,level1
286.05,3.50,1,cue-easy
291.13,2.25,1,level2
300.20,3.50,1,cue-hard
305.30,3.81,1,error
314.37,3.50,1,cue-easy
319.45,3.71,1,level3
328.52,3.50,1,cue-easy
333.60,0.84,1,level1
342.68,3.50,1,cue-hard
347.78,2.93,1,level6
356.87,3.50,1,cue-hard
361.95,3.58,1,error
371.02,3.50,1,cue-hard
376.10,3.50,1,level4
385.18,3.50,1,cue-easy
390.27,1.70,1,error
399.34,3.50,1,cue-hard
404.44,2.68,1,error
413.52,3.50,1,cue-hard
418.60,2.86,1,level6
427.69,3.50,1,cue-easy
432.77,4.34,1,error
441.85,3.50,1,cue-hard
446.94,4.28,1,error
456.00,3.50,1,cue-easy
461.09,1.50,1,level2
470.17,3.50,1,cue-hard
475.27,2.32,1,level4
484.35,3.50,1,cue-easy
489.45,1.02,1,error
498.54,3.50,1,cue-hard
503.64,4.24,1,level4
512.72,3.50,1,cue-hard
517.82,3.14,1,level4
