onset,duration,weight,trial_type
3.09,3.50,1,cue-first
8.19,3.21,1,task-first
17.26,3.50,1,cue-easy_hard
22.34,4.31,1,task-easy_hard
31.39,3.50,1,cue-hard_easy
36.48,2.46,1,task-hard_easy
45.54,3.50,1,cue-easy_hard
50.63,2.34,1,task-easy_hard
59.69,3.50,1,cue-hard_easy
64.78,3.24,1,error
73.84,3.50,1,cue-easy_easy
78.91,1.76,1,task-easy_easy
87.96,3.50,1,cue-easy_hard
93.04,4.11,1,task-easy_hard
102.09,3.50,1,cue-hard_hard
107.16,4.16,1,task-hard_hard
116.21,3.50,1,cue-hard_hard
121.29,3.62,1,task-hard_hard
130.36,3.50,1,cue-hard_easy
135.43,4.64,1,error
144.49,3.50,1,cue-easy_easy
149.58,0.90,1,task-easy_easy
158.65,3.50,1,cue-easy_easy
163.73,2.18,1,task-easy_easy
172.80,3.50,1,cue-easy_hard
177.86,2.00,1,task-easy_hard
186.93,3.50,1,cue-hard_hard
192.00,4.71,1,task-hard_hard
201.05,3.50,1,cue-hard_easy
206.13,2.00,1,task-hard_easy
215.20,3.50,1,cue-easy_hard
220.28,3.02,1,task-easy_hard
229.35,3.50,1,cue-hard_hard
234.43,4.50,1,error
243.50,3.50,1,cue-hard_hard
248.58,3.78,1,task-hard_hard
257.65,3.50,1,cue-hard_hard
262.71,6.00,1,error
271.78,3.50,1,cue-hard_hard
276.88,5.99,1,task-hard_hard
285.97,3.50,1,cue-hard_hard
291.05,2.37,1,task-hard_hard
300.13,3.50,1,cue-hard_easy
305.22,2.64,1,task-hard_easy
314.28,3.50,1,cue-easy_easy
319.37,2.51,1,task-easy_easy
328.45,3.50,1,cue-easy_hard
333.53,5.85,1,task-easy_hard
342.60,3.50,1,cue-hard_easy
347.68,1.14,1,task-hard_easy
356.75,3.50,1,cue-easy_hard
361.83,4.68,1,task-easy_hard
370.90,3.50,1,cue-hard_easy
375.98,1.08,1,task-hard_easy
385.05,3.50,1,cue-easy_easy
390.13,2.69,1,task-easy_easy
399.20,3.50,1,cue-easy_easy
404.28,4.47,1,task-easy_easy
413.37,3.50,1,cue-easy_easy
418.45,5.98,1,task-easy_easy
427.52,3.50,1,cue-easy_easy
432.60,2.49,1,task-easy_easy
441.67,3.50,1,cue-easy_hard
446.75,6.00,1,error
455.84,3.50,1,cue-hard_hard
460.92,5.45,1,error
469.99,3.50,1,cue-hard_easy
475.09,4.60,1,task-hard_easy
484.17,3.50,1,cue-easy_hard
489.27,5.26,1,task-easy_hard
498.34,3.50,1,cue-hard_easy
503.44,1.37,1,task-hard_easy
512.52,3.50,1,cue-easy_easy
517.62,2.43,1,task-easy_easy
