onset,duration,weight,trial_type
3.11,3.50,1,cue-first
8.21,2.19,1,task-first
17.27,3.50,1,cue-hard_easy
22.36,2.05,1,task-hard_easy
31.43,3.50,1,cue-easy_easy
36.51,1.36,1,task-easy_easy
45.58,3.50,1,cue-easy_hard
50.66,3.80,1,error
59.73,3.50,1,cue-hard_easy
64.81,4.55,1,error
73.88,3.50,1,cue-easy_hard
78.94,4.10,1,task-easy_hard
88.01,3.50,1,cue-hard_hard
93.09,5.79,1,task-hard_hard
102.16,3.50,1,cue-hard_easy
107.23,0.99,1,task-hard_easy
116.29,3.50,1,cue-easy_easy
121.38,1.44,1,task-easy_easy
130.44,3.50,1,cue-easy_easy
135.53,1.54,1,task-easy_easy
144.59,3.50,1,cue-easy_easy
149.68,0.86,1,task-easy_easy
158.74,3.50,1,cue-easy_easy
163.83,2.66,1,task-easy_easy
172.90,3.50,1,cue-easy_hard
177.96,3.04,1,error
187.03,3.50,1,cue-hard_hard
192.11,4.68,1,task-hard_hard
201.18,3.50,1,cue-hard_hard
206.26,3.70,1,task-hard_hard
215.33,3.50,1,cue-hard_hard
220.41,4.74,1,task-hard_hard
229.48,3.50,1,cue-hard_easy
234.56,3.67,1,task-hard_easy
243.63,3.50,1,cue-easy_easy
248.73,2.21,1,task-easy_easy
257.80,3.50,1,cue-easy_hard
262.88,5.44,1,task-easy_hard
271.96,3.50,1,cue-hard_hard
277.05,2.24,1,task-hard_hard
286.11,3.50,1,cue-hard_hard
291.20,2.17,1,task-hard_hard
300.26,3.50,1,cue-hard_easy
305.35,1.81,1,task-hard_easy
314.42,3.50,1,cue-easy_hard
319.50,2.15,1,task-easy_hard
328.57,3.50,1,cue-hard_easy
333.67,1.86,1,task-hard_easy
342.73,3.50,1,cue-easy_hard
347.82,3.01,1,task-easy_hard
356.88,3.50,1,cue-hard_easy
361.97,2.38,1,task-hard_easy
371.03,3.50,1,cue-easy_easy
376.12,0.89,1,task-easy_easy
385.18,3.50,1,cue-easy_hard
390.28,4.28,1,error
399.35,3.50,1,cue-hard_easy
404.43,1.44,1,task-hard_easy
413.52,3.50,1,cue-easy_easy
418.60,2.38,1,task-easy_easy
427.67,3.50,1,cue-easy_hard
432.75,2.21,1,task-easy_hard
441.82,3.50,1,cue-hard_hard
446.90,2.78,1,task-hard_hard
455.99,3.50,1,cue-hard_hard
461.09,2.00,1,task-hard_hard
470.17,3.50,1,cue-hard_hard
475.27,3.87,1,task-hard_hard
484.35,3.50,1,cue-hard_easy
489.44,2.39,1,task-hard_easy
498.52,3.50,1,cue-easy_easy
503.60,1.00,1,task-easy_easy
512.69,3.50,1,cue-easy_hard
517.79,2.18,1,task-easy_hard
