onset,duration,weight,trial_type
3.10,3.50,1,cue-hard
8.22,3.05,1,level6
17.29,3.50,1,cue-easy
22.37,2.56,1,error
31.44,3.50,1,cue-easy
36.51,0.97,1,level1
45.57,3.50,1,cue-hard
50.66,3.43,1,error
59.72,3.50,1,cue-hard
64.81,2.64,1,level4
73.87,3.50,1,cue-hard
78.96,3.86,1,level4
88.02,3.50,1,cue-easy
93.09,2.58,1,level3
102.16,3.50,1,cue-easy
107.24,2.69,1,level2
116.31,3.50,1,cue-hard
121.39,5.57,1,level5
130.46,3.50,1,cue-hard
135.54,4.21,1,error
144.61,3.50,1,cue-hard
149.69,5.89,1,level6
158.76,3.50,1,cue-hard
163.82,4.45,1,level4
172.89,3.50,1,cue-hard
177.98,6.00,1,error
187.04,3.50,1,cue-easy
192.13,1.81,1,level2
201.19,3.50,1,cue-easy
206.28,2.47,1,level2
215.34,3.50,1,cue-hard
220.43,2.30,1,level4
229.49,3.50,1,cue-hard
234.58,4.49,1,level6
243.64,3.50,1,cue-hard
248.71,2.90,1,level5
257.78,3.50,1,cue-easy
262.84,3.63,1,level3
271.91,3.50,1,cue-hard
276.99,5.76,1,level5
286.06,3.50,1,cue-easy
291.14,0.77,1,level1
300.23,3.50,1,cue-easy
305.33,5.12,1,level3
314.41,3.50,1,cue-easy
319.50,2.13,1,level3
328.58,3.50,1,cue-hard
333.66,3.60,1,level4
342.75,3.50,1,cue-easy
347.83,0.82,1,level1
356.91,3.50,1,cue-hard
362.01,3.25,1,level4
371.10,3.50,1,cue-easy
376.18,3.19,1,level2
385.26,3.50,1,cue-easy
390.35,0.78,1,level1
399.41,3.50,1,cue-hard
404.50,3.83,1,level6
413.58,3.50,1,cue-hard
418.68,4.33,1,level6
427.75,3.50,1,cue-easy
432.85,2.95,1,level2
441.93,3.50,1,cue-hard
447.03,6.00,1,error
456.12,3.50,1,cue-easy
461.20,1.02,1,level1
470.27,3.50,1,cue-easy
475.35,1.97,1,level1
484.43,3.50,1,cue-easy
489.53,1.52,1,level2
498.62,3.50,1,cue-easy
503.70,4.87,1,error
512.78,3.50,1,cue-hard
517.88,5.07,1,level6
