onset,duration,weight,trial_type
3.09,3.50,1,cue-first
8.17,3.37,1,task-first
17.24,3.50,1,cue-hard_easy
22.31,2.06,1,task-hard_easy
31.36,3.50,1,cue-easy_easy
36.42,0.98,1,task-easy_easy
45.47,3.50,1,cue-easy_easy
50.54,1.19,1,task-easy_easy
59.61,3.50,1,cue-easy_hard
64.67,3.99,1,task-easy_hard
73.72,3.50,1,cue-hard_easy
78.81,2.49,1,task-hard_easy
87.86,3.50,1,cue-easy_easy
92.92,2.74,1,task-easy_easy
101.97,3.50,1,cue-easy_hard
107.06,3.65,1,task-easy_hard
116.12,3.50,1,cue-hard_easy
121.19,1.13,1,task-hard_easy
130.24,3.50,1,cue-easy_easy
135.31,2.25,1,task-easy_easy
144.38,3.50,1,cue-easy_hard
149.46,4.07,1,task-easy_hard
158.53,3.50,1,cue-hard_hard
163.59,5.02,1,error
172.64,3.50,1,cue-hard_hard
177.71,3.23,1,task-hard_hard
186.76,3.50,1,cue-hard_hard
191.83,3.15,1,task-hard_hard
200.88,3.50,1,cue-hard_easy
205.96,2.95,1,task-hard_easy
215.01,3.50,1,cue-easy_hard
220.08,2.75,1,error
229.14,3.50,1,cue-hard_easy
234.21,0.98,1,task-hard_easy
243.26,3.50,1,cue-easy_easy
248.33,1.10,1,task-easy_easy
257.39,3.50,1,cue-easy_hard
262.48,5.32,1,task-easy_hard
271.53,3.50,1,cue-hard_easy
276.59,3.34,1,task-hard_easy
285.66,3.50,1,cue-easy_hard
290.74,4.16,1,task-easy_hard
299.81,3.50,1,cue-hard_easy
304.90,1.00,1,task-hard_easy
313.96,3.50,1,cue-easy_easy
319.05,2.38,1,task-easy_easy
328.11,3.50,1,cue-easy_easy
333.20,4.38,1,error
342.26,3.50,1,cue-easy_easy
347.36,2.13,1,task-easy_easy
356.43,3.50,1,cue-easy_easy
361.51,1.82,1,task-easy_easy
370.58,3.50,1,cue-easy_hard
375.66,3.86,1,task-easy_hard
384.73,3.50,1,cue-hard_easy
389.81,0.84,1,task-hard_easy
398.88,3.50,1,cue-easy_hard
403.96,3.06,1,error
413.03,3.50,1,cue-hard_hard
418.11,3.87,1,task-hard_hard
427.18,3.50,1,cue-hard_hard
432.26,3.60,1,task-hard_hard
441.33,3.50,1,cue-hard_hard
446.41,4.74,1,task-hard_hard
455.48,3.50,1,cue-hard_hard
460.57,3.63,1,task-hard_hard
469.63,3.50,1,cue-hard_hard
474.72,2.53,1,error
483.80,3.50,1,cue-hard_hard
488.88,3.48,1,task-hard_hard
497.97,3.50,1,cue-hard_easy
503.05,2.89,1,task-hard_easy
512.12,3.50,1,cue-easy_hard
517.20,3.98,1,task-easy_hard
